cnt,title,description,link,pDate
942,"최미리 가천대 수석부총장, 대학발전기금 1000만원 기탁",▲ 3일 가천대학교 가천관 교무위원회실에서 최미리(왼쪽) 수석부총장이 <b>이길여</b> 총장에게 대학발전기금을 기탁한 뒤 기념사진을 찍고 있다./사진제공=가천대 가천대학교는 최미리 수석부총장이 대학발전기금... ,http://www.incheonilbo.com/news/articleView.html?idxno=1082224,2021-03-03 16:38:00
943,"최미리 가천대 수석부총장, 대학발전기금 기탁",최미리 가천대학교 수석부총장이 3일 가천관 교무위원회실에서 대학발전기금 1000만원을 <b>이길여</b> 총장에게 전달했다. 최 수석부총장은 “4차 산업혁명시대를 맞아 혁신을 거듭하고 있는 가천대의 한 구성원으로서... ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=081&aid=0003168100,2021-03-03 16:36:00
944,"최미리 가천대 수석부총장, 대학발전기금 기탁",(사진=가천대 제공)  가천대학교(총장 <b>이길여</b>)는 최미리 수석부총장이 가천관 교무위원회실에서 대학발전기금 1000만원을 <b>이길여</b> 총장에게 전달했다고 3일 밝혔다. 최 수석부총장은 &quot;4차 산업혁명시대를 맞아 혁신을... ,http://news.unn.net/news/articleView.html?idxno=505413,2021-03-03 16:29:00
945,"가천대 최미리 수석부총장, 발전기금 1000만 원 기부",가천대학교 최미리 수석부총장이 3일 가천관 교무위원회실에서 대학발전기금 1000만 원을 <b>이길여</b> 총장에게 전달했다. 최 수석부총장은 &quot;4차 산업혁명 시대를 맞아 혁신을 거듭하고 있는 가천대의 한 구성원으로서... ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=008&aid=0004551604,2021-03-03 16:08:00
946,가천대 최미리 수석부총장 대학발전기금 1000만원 기부,최미리 가천대학교 수석부총장이 3일 가천관 교무위원회실에서 대학발전기금 1000만원을 <b>이길여</b> 총장에게 전달했다. 최 수석부총장은 지난해 4월에도 3000만원을 기부했으며 지금까지 발전기금으로 총 8000여 만원을... ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=003&aid=0010373476,2021-03-03 15:52:00
947,"가천대, 최미리 수석부총장 대학발전기금 1000만원 기부","대학발전기금은 <b>이길여</b> 총장이 직접 전달받았다. 최 수석부총장은 지난 1996년 가천대 교수로 부임해 전국대학교 기획실·처장 협의회 회장, 교육부 구조개혁위원회·규제완화위원회 위원, 가천대학교 부총장 등을... ",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=014&aid=0004594109,2021-03-03 15:50:00
948,"최미리 가천대 수석부총장, 1천만원 학교발전기금 전달",가천대는 최 수석부총장이 3일 가천관 교무위원회실에서 대학발전기금 1000만원을 <b>이길여</b> 총장에게 전달했다고 밝혔다. 최 수석부총장은 &quot;4차 산업혁명시대를 맞아 혁신을 거듭하고 있는 가천대의 한 구성원으로서... ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=277&aid=0004858219,2021-03-03 15:47:00
949,&quot;유태욱 후보가 당선되면 합리적이고 거시적인 방향으로 의협을 이끌어나갈 것...,또한 유 후보의 장인이 <b>이길여</b> 이사장의 의대 동기인 정응남 님이라고 합니다. 유 후보는 <b>이길여</b> 이사장과 의협 100주년 기념식에서 한복 패션쇼에 참석해 같이 사진을 찍은 인연도 있다고 합니다. -왜 유태욱 후보를... ,http://www.medigatenews.com/news/2437025820,2021-03-03 11:46:00
950,"이영호 가천대 교수, 《파이썬으로 경험하는 빅데이터 분석과 머신러닝》출간"," 이영호 가천대학교(총장 <b>이길여</b>) 컴퓨터공학과 교수(전산정보원장, 평생교육원장)가 최근 《파이썬으로 경험하는 빅데이터 분석과 머신러닝(생릉출판사)》을 출간했다. 책은 가장 유명한 데이터들과 인기 있는... ",http://news.unn.net/news/articleView.html?idxno=505276,2021-03-02 10:28:00
951,"가천대학교, 유학생에 원스톱 서비스 'OIS 센터' 개관식",가천대학교(총장·<b>이길여</b>)가 외국인 유학생들에게 양질의 서비스를 원스톱으로 제공하기 위해 'OIS(Office of international student service) 센터'를 설치하고 23일 개관식을 가졌다.글로벌센터 7층에서 열린 이날 개관식에는... ,http://www.kyeongin.com/main/view.php?key=20210223010004059,2021-02-23 20:35:00
952,"가천대 OIS센터 개관, 유학생 원스톱서비스 제공",가천대(총장 <b>이길여</b>)가 외국인 유학생 원스톱 서비스센터인 OIS(Office of international student service) 센터를 글로벌센터 7층에 23일 개관했다. 개관식에는 최미리 부총장과 윤원중 기획부총장 등 이 참석했다. OIS 센터는... ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=016&aid=0001797954,2021-02-23 18:52:00
953,"가천대, OIS 센터 개관…유학생 원스톱서비스 제공",(사진왼쪽에서 다섯 번째가 최미리 부총장) 사진=가천대 제공 가천대학교(총장 <b>이길여</b>)가 외국인 유학생 원스톱 서비스센터인 OIS(Office of international student service) 센터를 글로벌센터 7층에 23일 개관했다.... ,http://www.dhnews.co.kr/news/articleView.html?idxno=137188,2021-02-23 18:06:00
954,"가천대, 외국인 유학생 지원하는 'OIS 센터' 열어",가천대(총장 <b>이길여</b>)가 외국인 유학생 원스톱 서비스센터인 OIS(Office of international student service) 센터를 열었다. OIS 센터에서는 그간 분산 운영됐던 학부 유학생과 한국어교육센터 업무를 한곳에 모아 유학생들의... ,http://www.kyosu.net/news/articleView.html?idxno=62093,2021-02-23 17:38:00
955,"가천대 OIS센터 개관, 유학생 원스톱서비스 제공",(사진=가천대 제공)  가천대학교(총장 <b>이길여</b>)는 외국인 유학생 원스톱 서비스센터인 OIS(Office of international student service) 센터를 글로벌센터 7층에 23일 개관했다고 밝혔다. 이날 개관식에는 최미리 부총장과 윤원중... ,http://news.unn.net/news/articleView.html?idxno=504979,2021-02-23 16:25:00
956,가천대학교 게임·영상학과 2021학년 신입생 예비대학 진행,"가천대학교(총장 <b>이길여</b>) 게임·영상학과는 2021년 신입생을 대상으로 &quot;디지털 시대의 아날로그 미학, 테이블 탑 보드게임의 세계&quot;라는 주제로 예비대학을 실시했다. 울퍼보드게임카페(서울특별시 송파구 소재)에서... ",http://www.greendaily.co.kr/news/article.html?id=20210222130005,2021-02-22 11:10:00
957,위기에 강한 '한국경영' 방식…혁신사례 담은 '특별호' 발간,"경영학회, 융합학술대회 내용담아경제청·도시공사 등 공공기관<b>이길여</b> 가천길재단... 비영리 법인으로 처음 한국경영학회 명예의 전당에 헌액된 <b>이길여</b> 가천길재단 회장의 병원·학교·문화 경영에서의 위기... ",http://www.kyeongin.com/main/view.php?key=20210221010003538,2021-02-21 21:05:00
958,'K-기업가' 코로나 위기 극복 비결은,"또 비영리법인으로 처음 한국경영학회 명예의 전당에 헌액된 <b>이길여</b> 가천길재단 회장의 병원경영, 학교경영, 문화경영에서의 위기극복과 성공사례가 소개됐다. 한국경영학회는 K-Management 특별호를 영어로 출간해... ",http://www.incheonilbo.com/news/articleView.html?idxno=1080673,2021-02-21 19:30:00
959,"한국경영학회, 한국식 경영기법 특별호 발간","비영리법인으로 처음 한국경영학회 명예의 전당에 헌액된 <b>이길여</b> 가천길재단 회장의 병원경영, 학교경영, 문화경영에서의 위기극복과 성공사례도 소개됐다. 한국경영학회는 K-Management 특별호를 영어로 출간해... ",http://www.joongboo.com/news/articleView.html?idxno=363473617,2021-02-21 15:41:00
960,"가천대 게임영상학과, 2021년 신입생 대상 예비대학 프로그램 진행","가천대학교(총장 <b>이길여</b>) 게임·영상학과가 2021년 신입생을 대상으로 '디지털 시대의 아날로그 미학, 테이블 탑 보드게임의 세계'라는 주제로 예비대학 프로그램을 진행했다. 울퍼보드게임카페(서울특별시 송파구 소재)... ",http://gamefocus.co.kr/detail.php?number=114681,2021-02-19 19:41:00
961,가천대학교 게임·영상학과 2021학년 신입생 예비대학 진행,"이복현 기자, 가천대학교(총장 <b>이길여</b>) 게임·영상학과가 2021년 신입생을 대상으로 ‘디지털 시대의 아날로그 미학, 테이블 탑 보드게임의 세계’라는 주제로 예비대학을 실시했다. 울퍼보드게임카페(서울특별시... ",http://www.nspna.com/news/?mode=view&newsid=484550,2021-02-19 17:43:00
962,"[이슈] 가천대학교 게임·영상학과, '2021 신입생 예비대학' 진행","가천대학교(총장 <b>이길여</b>) 게임·영상학과는 2021년 신입생을 대상으로 '디지털 시대의 아날로그 미학, 테이블 탑 보드게임의 세계'라는 주제로 예비대학을 실시했다. 서울 송파구에 위치한 울퍼보드게임카페에서 코로나19... ",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=347&aid=0000151096,2021-02-19 17:17:00
963,"가천대학교, 게임영상학과 2021학년 신입생 예비대학 진행","가천대학교(총장 <b>이길여</b>) 게임·영상학과는 2021년 신입생을 대상으로 &quot;디지털 시대의 아날로그 미학, 테이블 탑 보드게임의 세계&quot;라는 주제로 예비대학을 실시했다. 울퍼보드게임카페(서울특별시 송파구 소재)에서... ",http://www.gameshot.net/common/con_view.php?code=GA602f602e7f2e9,2021-02-19 15:59:00
964,"가천대학교, 게임영상학과 2021학년 신입생 예비대학 진행","자료제공 - 가천대학교 가천대학교(총장 <b>이길여</b>) 게임·영상학과는 2021년 신입생을 대상으로 &quot;디지털 시대의 아날로그 미학, 테이블 탑 보드게임의 세계&quot;라는 주제로 예비대학을 실시했다. 울퍼보드게임카페(서울특별시... ",https://sports.news.naver.com/news.nhn?oid=442&aid=0000130097,2021-02-19 13:38:00
965,"가천대∙건보인천경기본부, 노인장기요양 프로그램 개발 업무협약",인천투데이=장호영 기자ㅣ가천대학교(총장 <b>이길여</b>)와 국민건강보험공단 인천경기지역본부(본부장 서명철)가 노인장기요양보험서비스 교육과 프로그램 개발을 위한 업무협약을 했다. 가천대는 18일 메디컬캠퍼스에서... ,http://www.incheontoday.com/news/articleView.html?idxno=206320,2021-02-18 18:57:00
966,"건보 인천경기본부, 가천대학교와 업무협약 체결",국민건강보험공단 인천경기지역본부(본부장 서명철)는 가천대학교(총장 <b>이길여</b>)와 노인장기요양보험 미래발전을 위한 업무협약(MOU)을 체결하고 '장기요양 수급자 기능회복 운동프로그램' 개발을 추진한다고 18일 밝혔다.... ,http://www.kyeonggi.com/news/articleView.html?idxno=2347667,2021-02-18 17:05:00
967,"가천대∙국민건강보험공단 경인본부, 노인장기요양서비스 MOU",가천대학교(총장 <b>이길여</b>)와 국민건강보험공단 인천경기지역본부(본부장 서명철)는 18일 가천대학교 메디컬캠퍼스에서 노인장기요양서비스 업무협약을 체결했다고 18일 밝혔다. 양 기관은 이번 협약을 통해 Δ장기요양... ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=421&aid=0005174372,2021-02-18 17:00:00
968,장기요양 발전위해 국민건강보험공단 가천대 업무협약,"가천대학교(총장 <b>이길여</b>)는 국민건강보험공단 인천경기지역본부(본부장 서명철)와 18일 가천대학교 메디컬캠퍼스에서 노인장기요양서비스 미래발전을 위한 MOU를 체결하고, ‘장기요양 수급자 기능회복 운동프로그램’... ",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=005&aid=0001412387,2021-02-18 16:09:00
969,"가천대 지역협력연구센터, 언택트 세미나 열어",사진=가천대 제공 가천대학교(총장 <b>이길여</b>) 지역협력연구센터(GRRC)인 인공지능헬스케어연구센터는 18일 IT융합대학에서 '2021 가천대 GRRC 언택트 세미나'를 열었다. 세미나는 인공지능 헬스케어 관련 기업이나 기관이... ,http://www.dhnews.co.kr/news/articleView.html?idxno=136884,2021-02-18 15:39:00
970,가천대 지역협력연구센터 '언택트 세미나' 개최,(사진=가천대 제공)  가천대학교(총장 <b>이길여</b>) 인공지능헬스케어연구센터는 18일 오후 2시 IT융합대학에서 '2021 가천대 GRRC 언택트 세미나'를 개최했다. 세미나는 인공지능 헬스케어 관련 기업이나 기관이 진행하고... ,http://news.unn.net/news/articleView.html?idxno=504735,2021-02-18 15:13:00
971,"美 에모리병원 근무 가천대 졸업생 김소미씨, <b>이길여</b> 총장에 감사편지",미국 대형병원에 근무하며 코로나19 최일선에서 고군분투하고 있는 가천대학교 출신 간호사가 모교 <b>이길여</b> 총장에게 애정이 가득 담긴 감사 편지를 보내 눈길을 끌고 있다.미국 에모리병원 중환자실 김소미(33·사진)... ,http://www.kyeongin.com/main/view.php?key=20210208010001508,2021-02-08 20:42:00
972,"가천대 김소미 동문, <b>이길여</b> 총장에게 감사서신… &quot;간호사의 사명 이뤄&quot;",미국에서 간호사로 활동하는 김소미 동문이 학창시절 간호사의 사명을 일깨워준 <b>이길여</b> 총장에게 감사 서신을 보냈다(사진=가천대).  가천대학교(총장 <b>이길여</b>)가 해외에서 간호사로 근무하고 있는 간호학과 동문이... ,http://news.unn.net/news/articleView.html?idxno=504316,2021-02-08 15:28:00
